sisa_umur_jam,jam_operasi_aktif,jenis_mesin,tekanan_oli_bar,id_log_sensor,suhu_c,vibrasi_mm_s,durasi_perbaikan_jam,shift_operator,kebisingan_lingkungan_db
262.2,7818,CNC_Milling,3.72,LOG-14211,56.9,2.19,10,Shift_2,85.8
301.4,1850,Conveyor_Belt,2.79,LOG-14212,75.3,2.98,7,Shift_3,94.8
1.0,19127,CNC_Milling,4.34,LOG-14213,62.6,11.18,3,Shift_3,99.9
243.3,13186,Robot_Arm,2.62,LOG-14214,83.4,2.62,4,Shift_2,89.6
214.9,19637,CNC_Milling,2.24,LOG-14215,39.3,5.69,7,Shift_2,86.2
236.4,11795,Robot_Arm,2.65,LOG-14216,65.9,2.87,4,Shift_1,90.4
279.6,4005,Robot_Arm,1.73,LOG-14217,65.6,5.19,3,Shift_3,84.0
263.3,7412,CNC_Milling,1.49,LOG-14218,69.7,1.83,7,Shift_1,97.0
246.7,9357,CNC_Milling,3.53,LOG-14219,86.1,1.91,2,Shift_1,84.6
288.0,3799,CNC_Milling,3.27,LOG-14220,44.5,3.07,11,Shift_2,83.1
208.2,18698,CNC_Milling,1.97,LOG-14221,44.1,2.64,9,Shift_2,90.0
195.7,19200,Robot_Arm,3.37,LOG-14222,59.7,3.24,4,Shift_1,78.3
243.1,11706,CNC_Milling,3.41,LOG-14223,36.6,5.31,11,Shift_3,100.4
126.3,12103,CNC_Milling,2.52,LOG-14224,99.6,8.73,7,Shift_3,69.9
228.1,14366,CNC_Milling,2.24,LOG-14225,79.0,2.52,4,Shift_2,74.7
218.0,13903,CNC_Milling,3.63,LOG-14226,72.8,1.53,5,Shift_3,96.0
288.1,2190,CNC_Milling,3.36,LOG-14227,76.7,4.02,9,Shift_2,101.3
248.7,11095,Robot_Arm,4.39,LOG-14228,84.1,1.87,8,Shift_1,104.9
219.1,15765,CNC_Milling,3.35,LOG-14229,55.8,0.1,5,Shift_3,79.6
183.1,16324,Conveyor_Belt,1.58,LOG-14230,59.6,6.66,11,Shift_3,84.2
238.1,12324,Robot_Arm,1.77,LOG-14231,70.1,4.2,2,Shift_1,88.2
208.8,18031,Robot_Arm,2.83,LOG-14232,57.4,4.45,6,Shift_1,89.5
247.2,12137,Conveyor_Belt,3.65,LOG-14233,51.1,0.1,4,Shift_2,95.7
260.9,8271,Robot_Arm,3.26,LOG-14234,57.1,2.54,11,Shift_3,89.5
251.8,9410,Robot_Arm,2.51,LOG-14235,70.7,0.46,3,Shift_1,111.0
223.4,14110,CNC_Milling,1.65,LOG-14236,78.7,3.95,11,Shift_2,96.3
210.6,17843,Robot_Arm,4.18,LOG-14237,45.9,4.34,9,Shift_3,97.2
282.8,5367,CNC_Milling,4.14,LOG-14238,62.2,4.33,10,Shift_1,76.3
269.0,6576,Robot_Arm,1.87,LOG-14239,64.2,2.33,5,Shift_2,94.2
236.4,13385,CNC_Milling,3.53,LOG-14240,44.1,1.87,4,Shift_3,96.6
210.1,15507,Robot_Arm,3.2,LOG-14241,71.7,3.52,3,Shift_3,94.6
261.7,8583,Robot_Arm,3.55,LOG-14242,63.4,4.89,9,Shift_2,68.2
234.4,13220,CNC_Milling,4.21,LOG-14243,50.9,2.55,2,Shift_1,77.6
294.5,1128,CNC_Milling,4.14,LOG-14244,57.8,1.66,5,Shift_1,77.7
268.2,6543,Conveyor_Belt,3.41,LOG-14245,73.0,1.76,6,Shift_2,83.6
205.2,19155,CNC_Milling,2.8,LOG-14246,79.7,2.35,3,Shift_2,82.3
238.9,11953,CNC_Milling,2.76,LOG-14247,70.1,2.87,6,Shift_3,116.3
210.0,17500,CNC_Milling,2.82,LOG-14248,93.6,1.25,6,Shift_2,80.4
267.3,5135,Conveyor_Belt,5.18,LOG-14249,81.7,2.89,3,Shift_1,85.8
221.9,6525,Robot_Arm,3.04,LOG-14250,73.3,7.09,6,Shift_3,91.7
207.9,19523,Robot_Arm,3.62,LOG-14251,54.5,3.26,7,Shift_2,86.5
197.4,19957,Conveyor_Belt,3.33,LOG-14252,82.0,0.9,8,Shift_2,104.8
215.7,17660,Robot_Arm,2.21,LOG-14253,53.5,0.1,4,Shift_3,90.6
155.9,7025,Conveyor_Belt,3.38,LOG-14254,76.2,8.59,5,Shift_3,82.9
178.1,16227,Robot_Arm,2.47,LOG-14255,30.0,6.85,11,Shift_3,82.6
249.3,9718,Conveyor_Belt,2.24,LOG-14256,57.6,4.71,2,Shift_3,95.1
183.1,17034,Robot_Arm,3.48,LOG-14257,44.0,6.91,4,Shift_2,98.8
206.8,17173,CNC_Milling,1.99,LOG-14258,60.7,5.32,4,Shift_1,91.5
262.6,9262,CNC_Milling,3.7,LOG-14259,41.9,3.81,4,Shift_2,80.4
276.8,6787,CNC_Milling,3.46,LOG-14260,65.4,0.9,10,Shift_1,79.8
95.1,19522,Robot_Arm,4.01,LOG-14261,72.0,8.77,10,Shift_3,91.7
249.5,9560,Conveyor_Belt,3.38,LOG-14262,55.2,2.91,10,Shift_3,101.8
251.6,9201,Robot_Arm,2.24,LOG-14263,60.2,3.04,3,Shift_1,93.4
228.3,13646,Robot_Arm,3.89,LOG-14264,68.3,4.09,2,Shift_2,82.2
202.6,18796,Robot_Arm,3.93,LOG-14265,64.3,4.14,10,Shift_1,83.9
281.5,3478,Conveyor_Belt,3.71,LOG-14266,85.2,5.44,4,Shift_2,65.6
192.3,19704,Robot_Arm,3.59,LOG-14267,54.7,5.15,9,Shift_2,97.0
256.6,9024,CNC_Milling,1.82,LOG-14268,73.1,2.56,2,Shift_2,74.0
286.9,1486,Robot_Arm,3.68,LOG-14269,68.9,4.06,8,Shift_2,96.9
261.3,6878,Robot_Arm,2.0,LOG-14270,41.2,5.36,6,Shift_2,86.7
247.3,9787,CNC_Milling,2.5,LOG-14271,66.3,2.35,10,Shift_3,106.4
167.7,13858,CNC_Milling,2.33,LOG-14272,63.7,7.62,3,Shift_3,96.2
246.7,11760,CNC_Milling,1.75,LOG-14273,57.6,3.95,2,Shift_1,89.3
197.0,3583,CNC_Milling,3.14,LOG-14274,91.6,8.0,9,Shift_3,85.8
254.6,10276,CNC_Milling,2.98,LOG-14275,84.3,0.52,5,Shift_2,79.4
267.3,5421,Conveyor_Belt,4.06,LOG-14276,53.6,5.64,10,Shift_3,86.4
265.8,6121,CNC_Milling,3.96,LOG-14277,74.5,1.77,4,Shift_2,84.4
231.9,14516,Conveyor_Belt,3.14,LOG-14278,76.2,2.41,6,Shift_2,70.8
200.0,16262,CNC_Milling,3.63,LOG-14279,67.2,6.26,7,Shift_3,98.4
277.4,3968,Conveyor_Belt,2.92,LOG-14280,48.5,3.43,6,Shift_3,82.8
53.5,12445,Robot_Arm,2.91,LOG-14281,,10.49,8,Shift_1,82.5
252.6,9018,Conveyor_Belt,3.1,LOG-14282,72.9,5.3,7,Shift_2,67.5
259.6,7396,Robot_Arm,2.88,LOG-14283,72.6,2.26,6,Shift_1,81.3
218.6,14544,Robot_Arm,3.17,LOG-14284,60.7,5.3,4,Shift_1,92.9
274.4,5727,CNC_Milling,3.53,LOG-14285,84.7,3.41,3,Shift_2,77.8
20.8,15543,Robot_Arm,2.02,LOG-14286,87.4,6.08,8,Shift_1,75.5
261.4,8614,Robot_Arm,2.67,LOG-14287,87.2,3.26,11,Shift_1,82.9
283.9,2802,CNC_Milling,3.62,LOG-14288,87.3,5.02,8,Shift_2,86.6
219.3,16052,CNC_Milling,2.56,LOG-14289,64.8,4.5,3,Shift_2,95.5
218.5,17187,Conveyor_Belt,2.57,LOG-14290,45.0,4.2,3,Shift_3,98.0
218.6,11698,CNC_Milling,3.81,LOG-14291,60.2,6.6,6,Shift_1,84.6
230.8,14755,Robot_Arm,2.41,LOG-14292,63.3,0.1,5,Shift_2,72.2
285.2,3803,CNC_Milling,3.35,LOG-14293,55.6,4.24,4,Shift_1,79.5
263.0,7446,CNC_Milling,3.12,LOG-14294,59.3,2.25,6,Shift_2,95.3
262.2,7648,CNC_Milling,3.71,LOG-14295,47.7,0.63,6,Shift_2,74.0
222.1,15512,Robot_Arm,2.95,LOG-14296,75.7,1.91,11,Shift_3,91.7
62.0,7688,Conveyor_Belt,2.37,LOG-14297,89.4,2.45,9,Shift_2,108.6
23.1,14837,Conveyor_Belt,2.48,LOG-14298,100.7,3.41,3,Shift_3,94.6
267.6,6830,CNC_Milling,4.32,LOG-14299,68.7,4.84,7,Shift_2,88.8
238.8,12416,CNC_Milling,2.57,LOG-14300,62.4,5.36,2,Shift_1,98.6
272.1,4986,Conveyor_Belt,2.52,LOG-14301,64.4,2.98,11,Shift_3,89.4
165.5,11611,CNC_Milling,2.63,LOG-14302,85.4,7.96,3,Shift_1,81.3
293.5,2535,CNC_Milling,2.78,LOG-14303,85.2,3.07,11,Shift_3,87.2
225.2,14959,Robot_Arm,2.67,LOG-14304,61.4,0.1,4,Shift_3,74.4
292.6,1552,Robot_Arm,3.45,LOG-14305,83.1,3.14,11,Shift_1,72.2
201.0,19985,CNC_Milling,3.08,LOG-14306,67.4,4.12,8,Shift_1,83.7
205.8,16940,CNC_Milling,2.53,LOG-14307,54.0,0.1,7,Shift_2,78.0
197.4,11992,Conveyor_Belt,3.58,LOG-14308,62.7,7.02,2,Shift_2,77.9
220.2,18281,Conveyor_Belt,3.23,LOG-14309,90.5,3.75,9,Shift_2,74.5
218.4,16365,Robot_Arm,4.06,LOG-14310,75.8,1.12,2,Shift_1,82.3
277.0,3712,Robot_Arm,3.25,LOG-14311,57.4,1.6,7,Shift_3,77.9
224.1,15141,Conveyor_Belt,2.9,LOG-14312,79.1,5.9,10,Shift_2,85.3
247.9,8168,Robot_Arm,2.84,LOG-14313,75.7,6.21,9,Shift_2,78.3
214.5,17260,Robot_Arm,3.12,LOG-14314,60.4,2.38,3,Shift_2,78.0
213.9,17412,Robot_Arm,3.29,LOG-14315,53.8,0.61,3,Shift_1,83.0
204.0,19135,CNC_Milling,3.0,LOG-14316,48.3,4.33,5,Shift_1,68.5
256.6,9568,Conveyor_Belt,2.65,LOG-14317,40.3,4.79,9,Shift_1,76.2
270.6,4668,Robot_Arm,3.5,LOG-14318,55.2,5.41,5,Shift_3,97.4
284.8,3376,CNC_Milling,3.35,LOG-14319,62.3,2.59,8,Shift_2,91.8
284.5,4143,Robot_Arm,3.01,LOG-14320,83.9,3.69,9,Shift_3,85.1
199.4,19844,Conveyor_Belt,3.53,LOG-14321,77.4,4.05,9,Shift_2,69.9
226.6,12140,CNC_Milling,2.94,LOG-14322,67.9,6.42,11,Shift_1,74.5
207.6,7684,Robot_Arm,3.01,LOG-14323,36.9,7.32,10,Shift_2,82.5
166.9,9536,CNC_Milling,3.51,LOG-14324,69.4,8.0,9,Shift_3,88.9
218.7,4284,Robot_Arm,3.64,LOG-14325,40.3,7.26,4,Shift_3,78.8
136.8,11843,Conveyor_Belt,3.52,LOG-14326,78.1,8.53,7,Shift_3,90.6
231.8,9087,Conveyor_Belt,2.39,LOG-14327,78.5,6.53,9,Shift_2,83.4
230.2,16162,Conveyor_Belt,3.3,LOG-14328,65.8,2.53,7,Shift_3,93.7
220.0,1402,Robot_Arm,3.03,LOG-14329,77.3,7.83,10,Shift_3,89.2
203.7,18702,Robot_Arm,3.31,LOG-14330,80.2,0.56,6,Shift_1,93.8
135.5,2152,Robot_Arm,4.46,LOG-14331,66.6,9.91,11,Shift_2,85.1
253.4,8930,CNC_Milling,2.83,LOG-14332,62.8,1.56,11,Shift_2,79.8
259.0,7471,Robot_Arm,3.02,LOG-14333,45.1,6.22,5,Shift_1,93.5
170.1,14640,Robot_Arm,2.55,LOG-14334,59.7,7.61,11,Shift_2,86.6
233.3,13506,Robot_Arm,2.85,LOG-14335,50.1,5.15,6,Shift_1,86.9
267.4,4739,Robot_Arm,2.46,LOG-14336,49.9,0.1,9,Shift_1,89.7
247.9,10323,CNC_Milling,2.14,LOG-14337,54.0,1.63,8,Shift_2,96.6
243.4,11156,CNC_Milling,1.44,LOG-14338,35.6,4.89,10,Shift_2,89.2
259.1,9813,CNC_Milling,2.44,LOG-14339,79.7,5.59,10,Shift_3,95.6
295.2,1414,Robot_Arm,2.5,LOG-14340,68.3,3.55,7,Shift_1,61.9
276.1,4383,CNC_Milling,2.95,LOG-14341,82.4,4.19,3,Shift_2,90.1
254.1,10571,Conveyor_Belt,2.57,LOG-14342,77.0,0.33,7,Shift_2,99.2
172.1,5948,CNC_Milling,3.83,LOG-14343,72.5,8.44,8,Shift_2,95.6
242.6,11361,Conveyor_Belt,3.18,LOG-14344,76.9,3.06,9,Shift_3,75.1
277.0,4109,CNC_Milling,3.59,LOG-14345,67.3,5.97,8,Shift_3,78.4
170.5,14973,Conveyor_Belt,3.79,LOG-14346,84.6,7.51,5,Shift_1,102.4
274.4,4580,Robot_Arm,4.11,LOG-14347,57.4,1.11,10,Shift_3,109.1
236.5,13340,Conveyor_Belt,3.78,LOG-14348,64.7,4.32,8,Shift_1,89.9
217.5,16895,Conveyor_Belt,2.29,LOG-14349,60.8,4.69,9,Shift_1,120.4
261.3,7809,Robot_Arm,3.69,LOG-14350,95.3,3.35,6,Shift_3,83.0
273.5,3650,CNC_Milling,3.26,LOG-14351,55.5,6.32,5,Shift_3,97.6
302.2,1108,Robot_Arm,4.08,LOG-14352,84.3,2.33,11,Shift_1,76.1
254.6,7850,CNC_Milling,3.02,LOG-14353,44.5,4.14,8,Shift_2,89.9
283.2,3194,Conveyor_Belt,3.92,LOG-14354,66.5,3.07,5,Shift_2,72.8
57.6,17755,Conveyor_Belt,3.08,LOG-14355,62.3,9.81,5,Shift_2,91.4
203.1,19488,CNC_Milling,3.11,LOG-14356,49.7,2.34,8,Shift_2,79.0
198.9,19631,Robot_Arm,3.53,LOG-14357,55.0,5.86,6,Shift_3,75.6
102.6,18524,CNC_Milling,2.75,LOG-14358,72.5,8.49,2,Shift_2,100.0
238.7,12147,Robot_Arm,3.44,LOG-14359,60.0,1.7,2,Shift_1,90.8
269.2,7176,Robot_Arm,1.79,LOG-14360,50.5,4.24,7,Shift_3,77.2
251.6,9484,Robot_Arm,3.39,LOG-14361,78.5,1.53,3,Shift_1,78.5
272.5,5918,Conveyor_Belt,1.98,LOG-14362,64.7,0.1,9,Shift_1,69.8
222.8,16964,CNC_Milling,3.44,LOG-14363,70.0,2.04,5,Shift_2,78.7
54.4,9291,Robot_Arm,0.5,LOG-14364,81.4,2.57,10,Shift_1,78.2
63.4,8317,Robot_Arm,1.55,LOG-14365,88.2,2.72,9,Shift_1,89.0
234.9,14108,CNC_Milling,3.04,LOG-14366,30.7,3.25,10,Shift_2,87.0
265.7,8102,Robot_Arm,3.06,LOG-14367,63.4,4.02,8,Shift_2,75.5
271.5,7779,CNC_Milling,2.8,LOG-14368,39.8,1.01,7,Shift_1,75.1
272.8,5319,Robot_Arm,3.58,LOG-14369,105.9,4.88,8,Shift_2,103.1
252.0,2278,Conveyor_Belt,3.75,LOG-14370,67.3,7.03,7,Shift_2,93.8
239.3,1721,CNC_Milling,5.02,LOG-14371,79.6,7.33,11,Shift_1,94.3
259.2,8653,CNC_Milling,3.04,LOG-14372,55.6,3.35,5,Shift_3,84.7
193.3,19910,Robot_Arm,3.83,LOG-14373,59.7,6.23,3,Shift_1,73.3
76.2,5951,CNC_Milling,2.34,LOG-14374,81.5,2.3,11,Shift_2,88.8
231.6,13180,CNC_Milling,2.56,LOG-14375,72.7,3.14,10,Shift_2,78.9
66.1,7173,Robot_Arm,2.34,LOG-14376,90.2,5.0,8,Shift_3,112.2
259.9,6751,Robot_Arm,2.91,LOG-14377,52.5,3.16,3,Shift_2,77.4
275.5,4096,Conveyor_Belt,3.18,LOG-14378,61.7,0.84,4,Shift_1,99.1
235.4,11705,Robot_Arm,3.83,LOG-14379,72.7,6.08,5,Shift_2,82.3
235.4,13517,Robot_Arm,3.28,LOG-14380,75.0,1.93,10,Shift_2,85.0
263.8,7653,CNC_Milling,4.07,LOG-14381,71.3,2.7,5,Shift_3,99.4
226.0,11005,CNC_Milling,4.08,LOG-14382,45.2,6.65,8,Shift_1,74.0
254.7,10047,Robot_Arm,3.03,LOG-14383,50.9,5.34,11,Shift_3,97.5
269.2,6146,Robot_Arm,2.92,LOG-14384,70.1,4.44,8,Shift_1,80.4
244.3,14142,Conveyor_Belt,1.78,LOG-14385,41.9,0.33,7,Shift_3,91.8
243.3,11523,CNC_Milling,2.57,LOG-14386,51.7,1.09,3,Shift_1,94.7
281.8,2251,Robot_Arm,2.35,LOG-14387,65.6,4.99,4,Shift_3,93.0
241.9,10361,Robot_Arm,2.39,LOG-14388,53.4,5.58,2,Shift_3,72.7
261.5,8398,CNC_Milling,2.66,LOG-14389,68.4,4.63,3,Shift_3,80.3
211.6,16123,Conveyor_Belt,3.42,LOG-14390,63.7,2.82,7,Shift_2,86.7
266.8,6825,CNC_Milling,3.23,LOG-14391,53.2,2.73,8,Shift_1,75.1
202.5,19163,Conveyor_Belt,3.79,LOG-14392,53.5,4.54,3,Shift_3,88.9
246.1,12685,Robot_Arm,3.31,LOG-14393,84.2,0.87,5,Shift_3,95.5
276.8,3482,CNC_Milling,2.53,LOG-14394,70.8,4.23,8,Shift_1,80.0
261.7,8664,Robot_Arm,3.61,LOG-14395,68.7,0.53,2,Shift_1,94.2
209.3,17794,CNC_Milling,1.9,LOG-14396,65.8,1.37,8,Shift_3,85.1
268.6,5837,Robot_Arm,3.78,LOG-14397,51.4,4.45,6,Shift_1,87.7
235.7,14391,Conveyor_Belt,2.39,LOG-14398,56.5,5.46,5,Shift_2,91.8
218.0,15883,Robot_Arm,1.16,LOG-14399,30.0,4.85,6,Shift_2,96.9
224.7,14158,CNC_Milling,3.44,LOG-14400,55.5,1.21,6,Shift_3,75.2
284.1,2717,Robot_Arm,2.75,LOG-14401,55.7,0.1,10,Shift_2,94.3
254.4,8111,Robot_Arm,3.94,LOG-14402,73.2,3.98,10,Shift_1,94.0
254.3,7616,Robot_Arm,3.77,LOG-14403,56.0,0.1,11,Shift_1,86.7
244.0,7534,Robot_Arm,2.21,LOG-14404,76.8,6.36,8,Shift_3,74.6
203.4,17700,Robot_Arm,4.22,LOG-14405,61.1,1.3,6,Shift_3,90.3
146.5,1107,Robot_Arm,1.49,LOG-14406,67.2,9.59,5,Shift_3,89.4
239.3,11241,Robot_Arm,3.37,LOG-14407,64.5,1.6,7,Shift_2,83.1
202.9,19661,Robot_Arm,4.14,LOG-14408,75.5,5.16,7,Shift_2,92.8
5.4,17634,CNC_Milling,2.19,LOG-14409,83.1,2.16,10,Shift_1,78.4
240.4,12523,Robot_Arm,4.69,LOG-14410,50.2,3.58,6,Shift_1,91.4
189.4,19960,Robot_Arm,3.13,LOG-14411,91.4,4.46,8,Shift_3,85.6
246.1,8644,Conveyor_Belt,3.3,LOG-14412,52.1,6.15,2,Shift_3,93.0
213.8,12615,Conveyor_Belt,3.94,LOG-14413,62.2,6.55,6,Shift_3,71.9
241.3,11331,Conveyor_Belt,3.33,LOG-14414,57.1,5.82,5,Shift_2,57.4
67.2,1899,CNC_Milling,1.94,LOG-14415,87.6,6.59,8,Shift_2,72.1
284.4,1770,Robot_Arm,0.5,LOG-14416,49.1,2.46,3,Shift_2,85.7
219.3,18040,Conveyor_Belt,2.22,LOG-14417,75.8,5.62,3,Shift_1,105.1
286.6,4299,CNC_Milling,2.29,LOG-14418,31.9,3.15,3,Shift_2,88.7
229.5,7741,CNC_Milling,2.24,LOG-14419,77.2,6.47,7,Shift_2,99.8
238.8,12843,CNC_Milling,2.49,LOG-14420,62.1,4.29,5,Shift_1,92.9
238.6,11935,Robot_Arm,0.72,LOG-14421,59.4,5.55,2,Shift_1,64.7
245.5,10770,Robot_Arm,2.05,LOG-14422,54.6,4.73,11,Shift_3,86.1
201.5,19604,CNC_Milling,3.44,LOG-14423,64.0,5.9,8,Shift_1,78.7
216.2,15954,Robot_Arm,3.83,LOG-14424,59.7,1.98,7,Shift_1,76.0
204.9,18893,Robot_Arm,2.42,LOG-14425,42.6,0.1,8,Shift_1,85.5
221.2,13516,Conveyor_Belt,3.55,LOG-14426,53.2,6.47,5,Shift_3,88.8
156.7,19603,Robot_Arm,0.93,LOG-14427,77.0,7.36,2,Shift_2,67.6
237.3,12427,Conveyor_Belt,3.22,LOG-14428,59.0,3.71,3,Shift_2,76.5
234.2,11292,Robot_Arm,3.95,LOG-14429,53.1,6.03,10,Shift_2,79.1
216.2,16490,Conveyor_Belt,3.41,LOG-14430,65.7,0.1,5,Shift_2,83.6
210.9,17507,Robot_Arm,2.98,LOG-14431,72.3,2.45,11,Shift_2,92.4
295.7,2296,Conveyor_Belt,0.96,LOG-14432,74.8,4.2,4,Shift_3,77.9
202.4,18301,Conveyor_Belt,4.51,LOG-14433,70.1,0.1,6,Shift_1,89.8
219.9,14126,Robot_Arm,4.55,LOG-14434,83.1,0.18,10,Shift_3,105.4
206.1,18055,Robot_Arm,3.56,LOG-14435,65.7,4.39,9,Shift_3,85.3
230.3,14596,CNC_Milling,4.07,LOG-14436,61.5,2.49,7,Shift_1,88.6
202.2,18611,CNC_Milling,3.0,LOG-14437,78.1,3.13,7,Shift_2,82.6
267.5,6228,CNC_Milling,3.61,LOG-14438,54.4,2.98,11,Shift_3,77.6
280.8,4565,CNC_Milling,3.67,LOG-14439,58.9,0.79,6,Shift_1,79.7
268.6,4717,Robot_Arm,2.95,LOG-14440,41.1,3.46,5,Shift_1,92.6
70.4,5791,CNC_Milling,2.34,LOG-14441,92.2,3.97,9,Shift_1,74.0
275.8,5063,Conveyor_Belt,3.7,LOG-14442,96.3,2.54,3,Shift_1,78.3
256.2,9390,Robot_Arm,4.5,LOG-14443,62.4,2.75,2,Shift_2,78.9
274.0,4764,Conveyor_Belt,3.99,LOG-14444,76.5,3.49,10,Shift_2,89.7
285.6,4005,Robot_Arm,3.27,LOG-14445,75.5,6.05,11,Shift_2,81.9
242.7,10951,CNC_Milling,3.21,LOG-14446,67.8,3.76,8,Shift_1,81.4
223.6,16073,CNC_Milling,3.26,LOG-14447,83.2,0.1,3,Shift_2,81.7
287.6,3576,Conveyor_Belt,1.17,LOG-14448,46.0,1.02,8,Shift_2,87.1
220.4,10714,CNC_Milling,2.91,LOG-14449,62.2,6.33,11,Shift_1,98.0
240.0,13526,Robot_Arm,2.83,LOG-14450,33.7,2.29,3,Shift_2,99.0
222.4,14406,CNC_Milling,2.03,LOG-14451,49.8,3.78,3,Shift_3,73.2
170.3,2996,CNC_Milling,3.84,LOG-14452,40.6,8.81,5,Shift_1,86.1
230.7,14941,CNC_Milling,3.23,LOG-14453,37.4,5.58,4,Shift_2,93.0
290.2,1510,Robot_Arm,0.91,LOG-14454,57.6,0.1,2,Shift_1,103.6
207.6,5501,CNC_Milling,3.19,LOG-14455,70.5,7.61,2,Shift_3,73.8
269.2,7066,Conveyor_Belt,4.02,LOG-14456,55.0,4.37,4,Shift_3,86.9
214.7,17207,CNC_Milling,2.52,LOG-14457,56.8,4.92,4,Shift_3,94.6
271.6,4645,CNC_Milling,2.18,LOG-14458,54.0,4.76,8,Shift_2,79.2
215.3,15866,CNC_Milling,1.97,LOG-14459,67.1,6.28,9,Shift_2,79.8
202.7,19784,Conveyor_Belt,3.08,LOG-14460,55.9,3.8,10,Shift_3,80.5
195.9,19238,Robot_Arm,2.42,LOG-14461,49.9,0.3,10,Shift_2,88.7
265.5,6756,Robot_Arm,1.82,LOG-14462,79.0,4.81,11,Shift_3,82.2
287.5,2818,Robot_Arm,4.3,LOG-14463,51.9,0.55,9,Shift_1,89.7
170.2,5219,Conveyor_Belt,3.16,LOG-14464,45.9,8.54,5,Shift_2,79.0
213.7,15607,CNC_Milling,2.58,LOG-14465,76.1,3.09,4,Shift_1,97.1
269.3,4738,Robot_Arm,4.34,LOG-14466,39.7,3.87,4,Shift_1,89.8
230.2,13266,Conveyor_Belt,3.22,LOG-14467,83.4,2.31,9,Shift_1,67.2
261.2,8103,CNC_Milling,2.89,LOG-14468,49.6,4.85,10,Shift_1,91.2
227.9,15570,CNC_Milling,3.17,LOG-14469,66.2,5.14,2,Shift_3,69.9
230.3,12511,Robot_Arm,2.58,LOG-14470,50.1,2.3,5,Shift_2,79.3
236.4,12124,CNC_Milling,2.89,LOG-14471,65.2,5.13,6,Shift_2,84.2
210.1,15856,CNC_Milling,3.47,LOG-14472,57.2,4.17,6,Shift_1,80.0
204.0,19142,Robot_Arm,4.35,LOG-14473,50.3,3.76,7,Shift_3,92.0
267.8,7926,CNC_Milling,2.56,LOG-14474,40.9,2.12,4,Shift_1,105.2
98.2,11048,Robot_Arm,3.5,LOG-14475,56.9,9.79,2,Shift_1,64.4
195.7,12893,Robot_Arm,1.82,LOG-14476,72.1,6.96,2,Shift_1,79.2
215.0,16638,Robot_Arm,3.4,LOG-14477,75.1,5.82,2,Shift_3,86.8
214.5,10159,Robot_Arm,4.44,LOG-14478,54.2,6.82,3,Shift_1,83.5
257.8,8116,Robot_Arm,3.02,LOG-14479,54.3,4.75,9,Shift_3,65.9
214.6,17083,Robot_Arm,2.54,LOG-14480,62.4,3.13,3,Shift_3,97.4
202.5,19110,Conveyor_Belt,2.57,LOG-14481,65.0,0.1,5,Shift_1,86.5
240.8,11811,CNC_Milling,3.39,LOG-14482,65.0,0.95,9,Shift_3,92.6
143.0,2966,Robot_Arm,3.05,LOG-14483,58.5,9.41,11,Shift_2,90.6
233.6,6507,Conveyor_Belt,2.68,LOG-14484,59.5,6.9,8,Shift_2,82.1
254.0,9796,Robot_Arm,3.52,LOG-14485,60.7,4.51,3,Shift_1,72.2
240.4,14368,CNC_Milling,2.3,LOG-14486,30.0,0.1,2,Shift_2,85.9
233.7,13725,CNC_Milling,3.69,LOG-14487,58.9,5.59,3,Shift_1,71.5
216.2,16581,Robot_Arm,2.75,LOG-14488,76.7,3.3,2,Shift_2,95.7
300.1,1569,Robot_Arm,3.53,LOG-14489,85.9,5.74,4,Shift_2,96.8
257.7,9843,Robot_Arm,3.67,LOG-14490,82.6,1.22,6,Shift_2,89.1
224.7,14320,Robot_Arm,1.45,LOG-14491,66.4,2.78,10,Shift_2,83.2
201.4,19756,CNC_Milling,2.94,LOG-14492,47.2,6.21,7,Shift_2,95.5
170.3,3704,Robot_Arm,1.78,LOG-14493,56.8,8.82,10,Shift_3,97.5
204.4,17702,Robot_Arm,1.62,LOG-14494,53.6,2.35,8,Shift_1,91.0
290.6,1147,Conveyor_Belt,2.81,LOG-14495,43.9,1.5,2,Shift_3,98.2
250.7,4742,Robot_Arm,3.25,LOG-14496,50.9,6.56,5,Shift_2,98.5
221.9,17092,Robot_Arm,1.76,LOG-14497,54.1,0.85,6,Shift_2,100.4
221.1,15948,Robot_Arm,3.22,LOG-14498,44.1,1.03,7,Shift_1,98.1
203.1,19482,Robot_Arm,2.3,LOG-14499,79.0,4.66,9,Shift_2,58.8
109.2,12418,CNC_Milling,3.05,LOG-14500,74.1,9.21,8,Shift_2,89.9
246.4,12703,Robot_Arm,5.02,LOG-14501,64.3,1.88,9,Shift_3,86.5
243.1,11161,CNC_Milling,2.75,LOG-14502,70.7,3.08,2,Shift_3,93.2
244.3,10722,CNC_Milling,2.09,LOG-14503,69.6,4.28,5,Shift_3,70.0
252.1,10764,Robot_Arm,2.99,LOG-14504,54.0,2.82,11,Shift_3,73.3
268.0,6557,CNC_Milling,2.85,LOG-14505,92.0,0.1,3,Shift_1,103.4
221.0,17214,Robot_Arm,2.72,LOG-14506,53.5,6.0,11,Shift_1,91.5
259.0,7775,Robot_Arm,3.03,LOG-14507,40.0,4.47,5,Shift_1,88.3
237.8,12606,Conveyor_Belt,2.85,LOG-14508,67.4,4.92,5,Shift_3,79.6
240.4,13715,Robot_Arm,2.01,LOG-14509,73.5,3.65,3,Shift_3,74.9
